mechanism,missing_rate,repetition,method,variable,metric,value,note
MAR,0.3,5,mean_mode,age,nrmse,1.0498690421837198,
MAR,0.3,5,mean_mode,age,rmse,16.934238077015962,
MAR,0.3,5,mean_mode,bmi,nrmse,1.0455657822489295,
MAR,0.3,5,mean_mode,bmi,rmse,8.597649319262308,
MAR,0.3,5,mean_mode,income_ratio,nrmse,1.0018620082069676,
MAR,0.3,5,mean_mode,income_ratio,rmse,1.5185627709334166,
MAR,0.3,5,mean_mode,sex,pfc,0.5510204081632653,
MAR,0.3,5,mean_mode,smoking_status,pfc,0.4234875444839858,
MAR,0.3,5,mean_mode,systolic_bp,nrmse,1.0393302554621493,
MAR,0.3,5,mean_mode,systolic_bp,rmse,21.554923567609432,
MAR,0.3,6,mean_mode,age,nrmse,1.0510920608801941,
MAR,0.3,6,mean_mode,age,rmse,17.678373876314666,
MAR,0.3,6,mean_mode,bmi,nrmse,1.0238994035384448,
MAR,0.3,6,mean_mode,bmi,rmse,8.174967200654502,
MAR,0.3,6,mean_mode,income_ratio,nrmse,1.0127829257915917,
MAR,0.3,6,mean_mode,income_ratio,rmse,1.4857237722763645,
MAR,0.3,6,mean_mode,sex,pfc,0.5049833887043189,
MAR,0.3,6,mean_mode,smoking_status,pfc,0.4325153374233129,
MAR,0.3,6,mean_mode,systolic_bp,nrmse,1.0275516900115962,
MAR,0.3,6,mean_mode,systolic_bp,rmse,20.434535105619396,
MAR,0.3,7,mean_mode,age,nrmse,1.077000948770178,
MAR,0.3,7,mean_mode,age,rmse,17.25635285881496,
MAR,0.3,7,mean_mode,bmi,nrmse,1.0581899321395916,
MAR,0.3,7,mean_mode,bmi,rmse,8.548997801131387,
MAR,0.3,7,mean_mode,income_ratio,nrmse,0.9988451857726447,
MAR,0.3,7,mean_mode,income_ratio,rmse,1.4849179062023912,
MAR,0.3,7,mean_mode,sex,pfc,0.47840531561461797,
MAR,0.3,7,mean_mode,smoking_status,pfc,0.4311377245508982,
MAR,0.3,7,mean_mode,systolic_bp,nrmse,1.0320322479871191,
MAR,0.3,7,mean_mode,systolic_bp,rmse,20.620240236220287,
MAR,0.3,8,mean_mode,age,nrmse,1.0860022829929634,
MAR,0.3,8,mean_mode,age,rmse,17.47860887657224,
MAR,0.3,8,mean_mode,bmi,nrmse,1.0204599166576291,
MAR,0.3,8,mean_mode,bmi,rmse,7.581070869331102,
MAR,0.3,8,mean_mode,income_ratio,nrmse,0.9982195442039922,
MAR,0.3,8,mean_mode,income_ratio,rmse,1.5236786051671887,
MAR,0.3,8,mean_mode,sex,pfc,0.5265017667844523,
MAR,0.3,8,mean_mode,smoking_status,pfc,0.4605678233438486,
MAR,0.3,8,mean_mode,systolic_bp,nrmse,1.0560675340063408,
MAR,0.3,8,mean_mode,systolic_bp,rmse,21.89347700172333,
MCAR,0.1,1,mean_mode,age,nrmse,1.0043493196980535,
MCAR,0.1,1,mean_mode,age,rmse,17.013003927098808,
MCAR,0.1,1,mean_mode,bmi,nrmse,1.0041942778631505,
MCAR,0.1,1,mean_mode,bmi,rmse,6.756489691855573,
MCAR,0.1,1,mean_mode,income_ratio,nrmse,0.9983194894861914,
MCAR,0.1,1,mean_mode,income_ratio,rmse,1.5884838500592506,
MCAR,0.1,1,mean_mode,sex,pfc,0.5051546391752577,
MCAR,0.1,1,mean_mode,smoking_status,pfc,0.32989690721649484,
MCAR,0.1,1,mean_mode,systolic_bp,nrmse,0.9967359103965775,
MCAR,0.1,1,mean_mode,systolic_bp,rmse,18.036353234748336,
MCAR,0.1,2,mean_mode,age,nrmse,1.0102021933746548,
MCAR,0.1,2,mean_mode,age,rmse,16.841073521787788,
MCAR,0.1,2,mean_mode,bmi,nrmse,1.052771427631087,
MCAR,0.1,2,mean_mode,bmi,rmse,6.002508140402647,
MCAR,0.1,2,mean_mode,income_ratio,nrmse,0.9952000641003097,
MCAR,0.1,2,mean_mode,income_ratio,rmse,1.6086501162905353,
MCAR,0.1,2,mean_mode,sex,pfc,0.5375,
MCAR,0.1,2,mean_mode,smoking_status,pfc,0.43434343434343436,
MCAR,0.1,2,mean_mode,systolic_bp,nrmse,0.996516572944539,
MCAR,0.1,2,mean_mode,systolic_bp,rmse,21.33562288515372,
MCAR,0.1,3,mean_mode,age,nrmse,0.9944730057672311,
MCAR,0.1,3,mean_mode,age,rmse,16.484559854924424,
MCAR,0.1,3,mean_mode,bmi,nrmse,1.0054408099497865,
MCAR,0.1,3,mean_mode,bmi,rmse,7.496705993789476,
MCAR,0.1,3,mean_mode,income_ratio,nrmse,0.9969588670172758,
MCAR,0.1,3,mean_mode,income_ratio,rmse,1.4825129417544967,
MCAR,0.1,3,mean_mode,sex,pfc,0.5904761904761905,
MCAR,0.1,3,mean_mode,smoking_status,pfc,0.42718446601941745,
MCAR,0.1,3,mean_mode,systolic_bp,nrmse,0.9972831516787958,
MCAR,0.1,3,mean_mode,systolic_bp,rmse,17.17127984543785,
MCAR,0.1,4,mean_mode,age,nrmse,1.001039682496338,
MCAR,0.1,4,mean_mode,age,rmse,16.82421557155643,
MCAR,0.1,4,mean_mode,bmi,nrmse,0.9956435605208882,
MCAR,0.1,4,mean_mode,bmi,rmse,7.3863613889317135,
MCAR,0.1,4,mean_mode,income_ratio,nrmse,1.0173657443237791,
MCAR,0.1,4,mean_mode,income_ratio,rmse,1.5287431529444566,
MCAR,0.1,4,mean_mode,sex,pfc,0.5145631067961165,
MCAR,0.1,4,mean_mode,smoking_status,pfc,0.43119266055045874,
MCAR,0.1,4,mean_mode,systolic_bp,nrmse,0.9951753647358939,
MCAR,0.1,4,mean_mode,systolic_bp,rmse,18.840883590118285,
MCAR,0.1,5,mean_mode,age,nrmse,0.9952779198043822,
MCAR,0.1,5,mean_mode,age,rmse,16.404377138876328,
MCAR,0.1,5,mean_mode,bmi,nrmse,0.9948371457013643,
MCAR,0.1,5,mean_mode,bmi,rmse,8.265702431135287,
MCAR,0.1,5,mean_mode,income_ratio,nrmse,0.9959997938707785,
MCAR,0.1,5,mean_mode,income_ratio,rmse,1.575863392029927,
MCAR,0.1,5,mean_mode,sex,pfc,0.5106382978723404,
MCAR,0.1,5,mean_mode,smoking_status,pfc,0.41509433962264153,
MCAR,0.1,5,mean_mode,systolic_bp,nrmse,1.0007728814104855,
MCAR,0.1,5,mean_mode,systolic_bp,rmse,19.87958891197762,
MCAR,0.1,6,mean_mode,age,nrmse,1.0028291327303915,
MCAR,0.1,6,mean_mode,age,rmse,16.23777317792615,
MCAR,0.1,6,mean_mode,bmi,nrmse,0.9954295319227284,
MCAR,0.1,6,mean_mode,bmi,rmse,9.586186883098295,
MCAR,0.1,6,mean_mode,income_ratio,nrmse,1.0041177196733142,
MCAR,0.1,6,mean_mode,income_ratio,rmse,1.530294215263404,
MCAR,0.1,6,mean_mode,sex,pfc,0.46153846153846156,
MCAR,0.1,6,mean_mode,smoking_status,pfc,0.43,
MCAR,0.1,6,mean_mode,systolic_bp,nrmse,0.9992165085271167,
MCAR,0.1,6,mean_mode,systolic_bp,rmse,22.234228942834232,
MCAR,0.1,7,mean_mode,age,nrmse,0.9966458470436246,
MCAR,0.1,7,mean_mode,age,rmse,17.79781386288866,
MCAR,0.1,7,mean_mode,bmi,nrmse,0.9999269330510971,
MCAR,0.1,7,mean_mode,bmi,rmse,7.793886724961081,
MCAR,0.1,7,mean_mode,income_ratio,nrmse,0.9960411499888848,
MCAR,0.1,7,mean_mode,income_ratio,rmse,1.5265495638409825,
MCAR,0.1,7,mean_mode,sex,pfc,0.5495495495495496,
MCAR,0.1,7,mean_mode,smoking_status,pfc,0.37719298245614036,
MCAR,0.1,7,mean_mode,systolic_bp,nrmse,1.0101550035308646,
MCAR,0.1,7,mean_mode,systolic_bp,rmse,19.672657157673033,
MCAR,0.1,8,mean_mode,age,nrmse,1.0030147021243618,
MCAR,0.1,8,mean_mode,age,rmse,17.127463326482413,
MCAR,0.1,8,mean_mode,bmi,nrmse,1.00498002703746,
MCAR,0.1,8,mean_mode,bmi,rmse,6.2919969610236866,
MCAR,0.1,8,mean_mode,income_ratio,nrmse,0.9959769554888954,
MCAR,0.1,8,mean_mode,income_ratio,rmse,1.6278565259530555,
MCAR,0.1,8,mean_mode,sex,pfc,0.5463917525773195,
MCAR,0.1,8,mean_mode,smoking_status,pfc,0.4482758620689655,
MCAR,0.1,8,mean_mode,systolic_bp,nrmse,1.019543395936828,
MCAR,0.1,8,mean_mode,systolic_bp,rmse,20.12898897534346,
MCAR,0.2,1,mean_mode,age,nrmse,1.0034695251214472,
MCAR,0.2,1,mean_mode,age,rmse,17.23268411437157,
MCAR,0.2,1,mean_mode,bmi,nrmse,0.997409005512049,
MCAR,0.2,1,mean_mode,bmi,rmse,6.9706622973755605,
MCAR,0.2,1,mean_mode,income_ratio,nrmse,0.997684610558773,
MCAR,0.2,1,mean_mode,income_ratio,rmse,1.4906669924636413,
MCAR,0.2,1,mean_mode,sex,pfc,0.5577889447236181,
MCAR,0.2,1,mean_mode,smoking_status,pfc,0.4207920792079208,
MCAR,0.2,1,mean_mode,systolic_bp,nrmse,0.9975630927305636,
MCAR,0.2,1,mean_mode,systolic_bp,rmse,19.062137029077725,
MCAR,0.2,2,mean_mode,age,nrmse,0.9988983698412942,
MCAR,0.2,2,mean_mode,age,rmse,16.214008575388043,
MCAR,0.2,2,mean_mode,bmi,nrmse,1.000252178604754,
MCAR,0.2,2,mean_mode,bmi,rmse,8.209241680633442,
MCAR,0.2,2,mean_mode,income_ratio,nrmse,0.9994437807839074,
MCAR,0.2,2,mean_mode,income_ratio,rmse,1.6418981901885399,
MCAR,0.2,2,mean_mode,sex,pfc,0.5533980582524272,
MCAR,0.2,2,mean_mode,smoking_status,pfc,0.4142857142857143,
MCAR,0.2,2,mean_mode,systolic_bp,nrmse,0.9978639070956188,
MCAR,0.2,2,mean_mode,systolic_bp,rmse,20.015658214428484,
MCAR,0.2,3,mean_mode,age,nrmse,0.9983939744601049,
MCAR,0.2,3,mean_mode,age,rmse,16.828952803443922,
MCAR,0.2,3,mean_mode,bmi,nrmse,0.9985067876364121,
MCAR,0.2,3,mean_mode,bmi,rmse,7.445905674838705,
MCAR,0.2,3,mean_mode,income_ratio,nrmse,0.9979628189327796,
MCAR,0.2,3,mean_mode,income_ratio,rmse,1.5272833876683658,
MCAR,0.2,3,mean_mode,sex,pfc,0.49740932642487046,
MCAR,0.2,3,mean_mode,smoking_status,pfc,0.4460093896713615,
MCAR,0.2,3,mean_mode,systolic_bp,nrmse,0.9987697571161539,
MCAR,0.2,3,mean_mode,systolic_bp,rmse,21.00070369562764,
MCAR,0.2,4,mean_mode,age,nrmse,1.0131723298700355,
MCAR,0.2,4,mean_mode,age,rmse,16.85386591346103,
MCAR,0.2,4,mean_mode,bmi,nrmse,0.998196410997235,
MCAR,0.2,4,mean_mode,bmi,rmse,7.760405860699537,
MCAR,0.2,4,mean_mode,income_ratio,nrmse,0.9977654050645366,
MCAR,0.2,4,mean_mode,income_ratio,rmse,1.4694110005321857,
MCAR,0.2,4,mean_mode,sex,pfc,0.5561497326203209,
MCAR,0.2,4,mean_mode,smoking_status,pfc,0.42995169082125606,
MCAR,0.2,4,mean_mode,systolic_bp,nrmse,0.9972034701836877,
MCAR,0.2,4,mean_mode,systolic_bp,rmse,18.99879822523886,
MCAR,0.2,5,mean_mode,age,nrmse,0.9990758968885446,
MCAR,0.2,5,mean_mode,age,rmse,16.96215939237897,
MCAR,0.2,5,mean_mode,bmi,nrmse,1.0080898424303315,
MCAR,0.2,5,mean_mode,bmi,rmse,8.36716103561566,
MCAR,0.2,5,mean_mode,income_ratio,nrmse,1.0045999346050307,
MCAR,0.2,5,mean_mode,income_ratio,rmse,1.5530693234151347,
MCAR,0.2,5,mean_mode,sex,pfc,0.4807692307692308,
MCAR,0.2,5,mean_mode,smoking_status,pfc,0.4292929292929293,
MCAR,0.2,5,mean_mode,systolic_bp,nrmse,1.0171872546254004,
MCAR,0.2,5,mean_mode,systolic_bp,rmse,23.29362699618848,
MCAR,0.2,6,mean_mode,age,nrmse,0.9974193664574983,
MCAR,0.2,6,mean_mode,age,rmse,17.32399103371587,
MCAR,0.2,6,mean_mode,bmi,nrmse,1.0030747217818052,
MCAR,0.2,6,mean_mode,bmi,rmse,7.807531723337548,
MCAR,0.2,6,mean_mode,income_ratio,nrmse,0.997854719395038,
MCAR,0.2,6,mean_mode,income_ratio,rmse,1.5439317620796413,
MCAR,0.2,6,mean_mode,sex,pfc,0.49514563106796117,
MCAR,0.2,6,mean_mode,smoking_status,pfc,0.4368421052631579,
MCAR,0.2,6,mean_mode,systolic_bp,nrmse,1.0004164605902226,
MCAR,0.2,6,mean_mode,systolic_bp,rmse,18.652902554421622,
MCAR,0.2,7,mean_mode,age,nrmse,1.0188998874633544,
MCAR,0.2,7,mean_mode,age,rmse,17.84283109399578,
MCAR,0.2,7,mean_mode,bmi,nrmse,0.9976845202713417,
MCAR,0.2,7,mean_mode,bmi,rmse,7.355590764049075,
MCAR,0.2,7,mean_mode,income_ratio,nrmse,0.9975939002947289,
MCAR,0.2,7,mean_mode,income_ratio,rmse,1.5296928683171427,
MCAR,0.2,7,mean_mode,sex,pfc,0.5099009900990099,
MCAR,0.2,7,mean_mode,smoking_status,pfc,0.42718446601941745,
MCAR,0.2,7,mean_mode,systolic_bp,nrmse,0.9974585827417124,
MCAR,0.2,7,mean_mode,systolic_bp,rmse,19.440098662902987,
MCAR,0.2,8,mean_mode,age,nrmse,0.9980696904676946,
MCAR,0.2,8,mean_mode,age,rmse,16.168953794392728,
MCAR,0.2,8,mean_mode,bmi,nrmse,0.9975483298131034,
MCAR,0.2,8,mean_mode,bmi,rmse,7.71547505638511,
MCAR,0.2,8,mean_mode,income_ratio,nrmse,0.9976737285145688,
MCAR,0.2,8,mean_mode,income_ratio,rmse,1.572765859444238,
MCAR,0.2,8,mean_mode,sex,pfc,0.4764705882352941,
MCAR,0.2,8,mean_mode,smoking_status,pfc,0.4512820512820513,
MCAR,0.2,8,mean_mode,systolic_bp,nrmse,0.9978410082187276,
MCAR,0.2,8,mean_mode,systolic_bp,rmse,18.02410775788805,
MCAR,0.3,1,mean_mode,age,nrmse,1.0062416100608151,
MCAR,0.3,1,mean_mode,age,rmse,17.321691448167616,
MCAR,0.3,1,mean_mode,bmi,nrmse,1.009356585723738,
MCAR,0.3,1,mean_mode,bmi,rmse,7.99885783513288,
MCAR,0.3,1,mean_mode,income_ratio,nrmse,0.9989397751868805,
MCAR,0.3,1,mean_mode,income_ratio,rmse,1.547444959783142,
MCAR,0.3,1,mean_mode,sex,pfc,0.4711864406779661,
MCAR,0.3,1,mean_mode,smoking_status,pfc,0.4511784511784512,
MCAR,0.3,1,mean_mode,systolic_bp,nrmse,1.0016770744680155,
MCAR,0.3,1,mean_mode,systolic_bp,rmse,20.047294406638592,
MCAR,0.3,2,mean_mode,age,nrmse,1.0034706381850818,
MCAR,0.3,2,mean_mode,age,rmse,16.7506358711702,
MCAR,0.3,2,mean_mode,bmi,nrmse,1.0002477354371373,
MCAR,0.3,2,mean_mode,bmi,rmse,7.2078736324302755,
MCAR,0.3,2,mean_mode,income_ratio,nrmse,0.9985582647790643,
MCAR,0.3,2,mean_mode,income_ratio,rmse,1.6107636887566559,
MCAR,0.3,2,mean_mode,sex,pfc,0.5379310344827586,
MCAR,0.3,2,mean_mode,smoking_status,pfc,0.427536231884058,
MCAR,0.3,2,mean_mode,systolic_bp,nrmse,0.9993204754918351,
MCAR,0.3,2,mean_mode,systolic_bp,rmse,18.883571448111137,
MCAR,0.3,3,mean_mode,age,nrmse,0.9998289632895488,
MCAR,0.3,3,mean_mode,age,rmse,17.714710464483996,
MCAR,0.3,3,mean_mode,bmi,nrmse,1.0022577438962426,
MCAR,0.3,3,mean_mode,bmi,rmse,7.2790746600370095,
MCAR,0.3,3,mean_mode,income_ratio,nrmse,1.0009655274586304,
MCAR,0.3,3,mean_mode,income_ratio,rmse,1.5615115555950934,
MCAR,0.3,3,mean_mode,sex,pfc,0.5101351351351351,
MCAR,0.3,3,mean_mode,smoking_status,pfc,0.44594594594594594,
MCAR,0.3,3,mean_mode,systolic_bp,nrmse,0.9986836569561116,
MCAR,0.3,3,mean_mode,systolic_bp,rmse,19.878113664457633,
MCAR,0.3,4,mean_mode,age,nrmse,0.999406254782285,
MCAR,0.3,4,mean_mode,age,rmse,17.22691799261958,
MCAR,0.3,4,mean_mode,bmi,nrmse,0.9984559359747339,
MCAR,0.3,4,mean_mode,bmi,rmse,7.801623138445857,
MCAR,0.3,4,mean_mode,income_ratio,nrmse,0.9992422581058767,
MCAR,0.3,4,mean_mode,income_ratio,rmse,1.6156399968763877,
MCAR,0.3,4,mean_mode,sex,pfc,0.49683544303797467,
MCAR,0.3,4,mean_mode,smoking_status,pfc,0.38028169014084506,
MCAR,0.3,4,mean_mode,systolic_bp,nrmse,0.999390811267695,
MCAR,0.3,4,mean_mode,systolic_bp,rmse,22.28943198400884,
MCAR,0.3,5,mean_mode,age,nrmse,0.998631718121078,
MCAR,0.3,5,mean_mode,age,rmse,16.75021974934372,
MCAR,0.3,5,mean_mode,bmi,nrmse,0.9984118806364365,
MCAR,0.3,5,mean_mode,bmi,rmse,7.794872015667768,
MCAR,0.3,5,mean_mode,income_ratio,nrmse,1.0055438854058083,
MCAR,0.3,5,mean_mode,income_ratio,rmse,1.4902252093603796,
MCAR,0.3,5,mean_mode,sex,pfc,0.5192307692307693,
MCAR,0.3,5,mean_mode,smoking_status,pfc,0.43727598566308246,
MCAR,0.3,5,mean_mode,systolic_bp,nrmse,1.0031125510440957,
MCAR,0.3,5,mean_mode,systolic_bp,rmse,20.193589912628735,
MCAR,0.3,6,mean_mode,age,nrmse,0.9991169618667042,
MCAR,0.3,6,mean_mode,age,rmse,17.23467649062246,
MCAR,0.3,6,mean_mode,bmi,nrmse,0.9982426354143494,
MCAR,0.3,6,mean_mode,bmi,rmse,6.9265989972338655,
MCAR,0.3,6,mean_mode,income_ratio,nrmse,1.0056421399882562,
MCAR,0.3,6,mean_mode,income_ratio,rmse,1.606165890101985,
MCAR,0.3,6,mean_mode,sex,pfc,0.5205479452054794,
MCAR,0.3,6,mean_mode,smoking_status,pfc,0.477124183006536,
MCAR,0.3,6,mean_mode,systolic_bp,nrmse,1.0009064653150517,
MCAR,0.3,6,mean_mode,systolic_bp,rmse,18.292237656024913,
MCAR,0.3,7,mean_mode,age,nrmse,0.9994380882604919,
MCAR,0.3,7,mean_mode,age,rmse,17.427657234132706,
MCAR,0.3,7,mean_mode,bmi,nrmse,0.9986891900251011,
MCAR,0.3,7,mean_mode,bmi,rmse,7.09631471351305,
MCAR,0.3,7,mean_mode,income_ratio,nrmse,0.9984472853050095,
MCAR,0.3,7,mean_mode,income_ratio,rmse,1.5811759421466975,
MCAR,0.3,7,mean_mode,sex,pfc,0.5016611295681063,
MCAR,0.3,7,mean_mode,smoking_status,pfc,0.43214285714285716,
MCAR,0.3,7,mean_mode,systolic_bp,nrmse,0.9990588544414668,
MCAR,0.3,7,mean_mode,systolic_bp,rmse,20.324939141501062,
MCAR,0.3,8,mean_mode,age,nrmse,0.9988603153412053,
MCAR,0.3,8,mean_mode,age,rmse,16.932676509219885,
MCAR,0.3,8,mean_mode,bmi,nrmse,1.0011824224556662,
MCAR,0.3,8,mean_mode,bmi,rmse,7.546702498571601,
MCAR,0.3,8,mean_mode,income_ratio,nrmse,0.9982006768263108,
MCAR,0.3,8,mean_mode,income_ratio,rmse,1.492855208920162,
MCAR,0.3,8,mean_mode,sex,pfc,0.49834983498349833,
MCAR,0.3,8,mean_mode,smoking_status,pfc,0.4754601226993865,
MCAR,0.3,8,mean_mode,systolic_bp,nrmse,0.9989456600024293,
MCAR,0.3,8,mean_mode,systolic_bp,rmse,18.738860444038696,
MAR,0.1,1,mice,age,nrmse,1.1655918228300601,
MAR,0.1,1,mice,age,rmse,20.002892352840846,
MAR,0.1,1,mice,bmi,nrmse,1.321628312678833,
MAR,0.1,1,mice,bmi,rmse,11.543612952624494,
MAR,0.1,1,mice,income_ratio,nrmse,1.5083222980714235,
MAR,0.1,1,mice,income_ratio,rmse,2.3552416214134158,
MAR,0.1,1,mice,sex,pfc,0.4725274725274725,
MAR,0.1,1,mice,smoking_status,pfc,0.4842105263157895,
MAR,0.1,1,mice,systolic_bp,nrmse,1.495616960160371,
MAR,0.1,1,mice,systolic_bp,rmse,30.286456979530055,
MAR,0.1,2,mice,age,nrmse,1.5084166434871695,
MAR,0.1,2,mice,age,rmse,22.88536650351049,
MAR,0.1,2,mice,bmi,nrmse,1.1971709062647364,
MAR,0.1,2,mice,bmi,rmse,11.291581953333623,
MAR,0.1,2,mice,income_ratio,nrmse,1.198076897985852,
MAR,0.1,2,mice,income_ratio,rmse,1.893733568712424,
MAR,0.1,2,mice,sex,pfc,0.5208333333333334,
MAR,0.1,2,mice,smoking_status,pfc,0.5096153846153846,
MAR,0.1,2,mice,systolic_bp,nrmse,1.285245699492604,
MAR,0.1,2,mice,systolic_bp,rmse,24.253903847666578,
MAR,0.1,3,mice,age,nrmse,1.3217484480521755,
MAR,0.1,3,mice,age,rmse,21.42565806525932,
MAR,0.1,3,mice,bmi,nrmse,1.286735621662864,
MAR,0.1,3,mice,bmi,rmse,12.042326555362107,
MAR,0.1,3,mice,income_ratio,nrmse,1.3781082618572817,
MAR,0.1,3,mice,income_ratio,rmse,2.275414861228096,
MAR,0.1,3,mice,sex,pfc,0.5625,
MAR,0.1,3,mice,smoking_status,pfc,0.46875,
MAR,0.1,3,mice,systolic_bp,nrmse,1.206728758591844,
MAR,0.1,3,mice,systolic_bp,rmse,22.52145625159759,
MAR,0.1,4,mice,age,nrmse,1.3861000440796574,
MAR,0.1,4,mice,age,rmse,23.240175757312365,
MAR,0.1,4,mice,bmi,nrmse,1.224545092105961,
MAR,0.1,4,mice,bmi,rmse,9.99584650584537,
MAR,0.1,4,mice,income_ratio,nrmse,1.317006549582978,
MAR,0.1,4,mice,income_ratio,rmse,1.910586901371489,
MAR,0.1,4,mice,sex,pfc,0.5252525252525253,
MAR,0.1,4,mice,smoking_status,pfc,0.38461538461538464,
MAR,0.1,4,mice,systolic_bp,nrmse,1.2215900885895001,
MAR,0.1,4,mice,systolic_bp,rmse,26.198009416738646,
MAR,0.1,5,mice,age,nrmse,1.1148161505742522,
MAR,0.1,5,mice,age,rmse,19.085930086656173,
MAR,0.1,5,mice,bmi,nrmse,1.2463420967614138,
MAR,0.1,5,mice,bmi,rmse,11.921029325143873,
MAR,0.1,5,mice,income_ratio,nrmse,1.5398544611343488,
MAR,0.1,5,mice,income_ratio,rmse,2.344905755035797,
MAR,0.1,5,mice,sex,pfc,0.5568181818181818,
MAR,0.1,5,mice,smoking_status,pfc,0.504424778761062,
MAR,0.1,5,mice,systolic_bp,nrmse,1.3211718046069438,
MAR,0.1,5,mice,systolic_bp,rmse,28.707973703086658,
MAR,0.1,6,mice,age,nrmse,1.2721370676802386,
MAR,0.1,6,mice,age,rmse,20.34016278750547,
MAR,0.1,6,mice,bmi,nrmse,1.1470068050688076,
MAR,0.1,6,mice,bmi,rmse,11.59229002910175,
MAR,0.1,6,mice,income_ratio,nrmse,1.4240615453222227,
MAR,0.1,6,mice,income_ratio,rmse,2.1421196903246953,
MAR,0.1,6,mice,sex,pfc,0.41379310344827586,
MAR,0.1,6,mice,smoking_status,pfc,0.39805825242718446,
MAR,0.1,6,mice,systolic_bp,nrmse,1.0654082506996383,
MAR,0.1,6,mice,systolic_bp,rmse,23.08957644273733,
MAR,0.1,7,mice,age,nrmse,1.2498368340608799,
MAR,0.1,7,mice,age,rmse,20.355106414432157,
MAR,0.1,7,mice,bmi,nrmse,1.1664565510637745,
MAR,0.1,7,mice,bmi,rmse,10.567366998596144,
MAR,0.1,7,mice,income_ratio,nrmse,1.451304892515745,
MAR,0.1,7,mice,income_ratio,rmse,2.0377534069088,
MAR,0.1,7,mice,sex,pfc,0.5154639175257731,
MAR,0.1,7,mice,smoking_status,pfc,0.43137254901960786,
MAR,0.1,7,mice,systolic_bp,nrmse,1.2477758231783016,
MAR,0.1,7,mice,systolic_bp,rmse,23.588352073329588,
MAR,0.1,8,mice,age,nrmse,1.3372872627378358,
MAR,0.1,8,mice,age,rmse,19.16457405935244,
MAR,0.1,8,mice,bmi,nrmse,1.289640835907457,
MAR,0.1,8,mice,bmi,rmse,12.74051773199221,
MAR,0.1,8,mice,income_ratio,nrmse,1.3341767196312195,
MAR,0.1,8,mice,income_ratio,rmse,1.9840229179058164,
MAR,0.1,8,mice,sex,pfc,0.45045045045045046,
MAR,0.1,8,mice,smoking_status,pfc,0.48514851485148514,
MAR,0.1,8,mice,systolic_bp,nrmse,1.2619212779101956,
MAR,0.1,8,mice,systolic_bp,rmse,23.787531748095834,
MAR,0.2,1,mice,age,nrmse,1.4518226718368368,
MAR,0.2,1,mice,age,rmse,22.55535581252009,
MAR,0.2,1,mice,bmi,nrmse,1.2390593670786443,
MAR,0.2,1,mice,bmi,rmse,11.364282595875505,
MAR,0.2,1,mice,income_ratio,nrmse,1.5372807083311808,
MAR,0.2,1,mice,income_ratio,rmse,2.357030712550073,
MAR,0.2,1,mice,sex,pfc,0.48223350253807107,
MAR,0.2,1,mice,smoking_status,pfc,0.4488888888888889,
MAR,0.2,1,mice,systolic_bp,nrmse,1.3093299564308478,
MAR,0.2,1,mice,systolic_bp,rmse,28.473122234627763,
MAR,0.2,2,mice,age,nrmse,1.240768484153651,
MAR,0.2,2,mice,age,rmse,20.747275440458374,
MAR,0.2,2,mice,bmi,nrmse,1.3138466743394634,
MAR,0.2,2,mice,bmi,rmse,11.800473955185458,
MAR,0.2,2,mice,income_ratio,nrmse,1.3400437913645737,
MAR,0.2,2,mice,income_ratio,rmse,2.116443143329716,
MAR,0.2,2,mice,sex,pfc,0.445,
MAR,0.2,2,mice,smoking_status,pfc,0.42718446601941745,
MAR,0.2,2,mice,systolic_bp,nrmse,1.2637279636331566,
MAR,0.2,2,mice,systolic_bp,rmse,26.755017957674657,
MAR,0.2,3,mice,age,nrmse,1.3039114094964195,
MAR,0.2,3,mice,age,rmse,21.207990148853007,
MAR,0.2,3,mice,bmi,nrmse,1.2837130114069295,
MAR,0.2,3,mice,bmi,rmse,10.638441078063485,
MAR,0.2,3,mice,income_ratio,nrmse,1.4627935537452408,
MAR,0.2,3,mice,income_ratio,rmse,2.1178999032060037,
MAR,0.2,3,mice,sex,pfc,0.45604395604395603,
MAR,0.2,3,mice,smoking_status,pfc,0.44541484716157204,
MAR,0.2,3,mice,systolic_bp,nrmse,1.2622556188984333,
MAR,0.2,3,mice,systolic_bp,rmse,26.948018261563124,
MAR,0.2,4,mice,age,nrmse,1.3263772203359114,
MAR,0.2,4,mice,age,rmse,21.772623186443294,
MAR,0.2,4,mice,bmi,nrmse,1.342418601278469,
MAR,0.2,4,mice,bmi,rmse,11.584561525051328,
MAR,0.2,4,mice,income_ratio,nrmse,1.3537713451865419,
MAR,0.2,4,mice,income_ratio,rmse,2.1771398264315036,
MAR,0.2,4,mice,sex,pfc,0.45595854922279794,
MAR,0.2,4,mice,smoking_status,pfc,0.42788461538461536,
MAR,0.2,4,mice,systolic_bp,nrmse,1.4235480515529821,
MAR,0.2,4,mice,systolic_bp,rmse,27.558718190344624,
MAR,0.2,5,mice,age,nrmse,1.4022297681703415,
MAR,0.2,5,mice,age,rmse,21.271263870928465,
MAR,0.2,5,mice,bmi,nrmse,1.3602543097200925,
MAR,0.2,5,mice,bmi,rmse,11.2924872732806,
MAR,0.2,5,mice,income_ratio,nrmse,1.4409601252173896,
MAR,0.2,5,mice,income_ratio,rmse,2.2280679552443665,
MAR,0.2,5,mice,sex,pfc,0.4325581395348837,
