mechanism,missing_rate,repetition,method,term,estimate,std.error,conf.low,conf.high,true_estimate,bias,ci_width,ci_cover
MAR,0.3,1,mean_mode,age,0.017746708851274204,0.0024749407020472625,0.01288999450161761,0.022603423200930797,0.01753512986073419,0.00021157899054001506,0.009713428699313187,1
MAR,0.3,1,mean_mode,bmi,0.024638681138799707,0.005828492637671554,0.013201104550871149,0.03607625772672826,0.02897241650381511,-0.004333735365015402,0.022875153175857112,1
MAR,0.3,1,mean_mode,income_ratio,-0.06418401790464164,0.02585899852865775,-0.11492857478149665,-0.013439461027786613,-0.05343704488580892,-0.010746973018832713,0.10148911375371003,1
MAR,0.3,1,mean_mode,sexFemale,-0.08470974522537701,0.07062262815870073,-0.2232964722952822,0.0538769818445282,-0.09307566573776974,0.008365920512392724,0.2771734541398104,1
MAR,0.3,1,mean_mode,smoking_statusYes,-0.061095190540306106,0.0756844662819957,-0.20961504523169724,0.08742466415108505,-0.022120133000263893,-0.03897505754004221,0.2970397093827823,1
MAR,0.3,1,mean_mode,systolic_bp,0.005634201875583434,0.00221613510324397,0.0012853562051399143,0.009983047546026955,0.0020175183065907756,0.0036166835689926584,0.008697691340887041,1
MAR,0.3,2,mean_mode,(Intercept),3.8057864794082343,0.30913880324783827,3.199146142317536,4.412426816498933,4.0349672958498015,-0.22918081644156718,1.2132806741813975,1
MAR,0.3,2,mean_mode,age,0.017167647925560487,0.00245282415440172,0.012354334112420233,0.02198096173870074,0.01753512986073419,-3.6748193517370173e-4,0.009626627626280507,1
MAR,0.3,2,mean_mode,bmi,0.03524242941324636,0.005998459434986406,0.02347131748735945,0.04701354133913327,0.02897241650381511,0.006270012909431251,0.02354222385177382,1
MAR,0.3,2,mean_mode,income_ratio,-0.09567959364553977,0.025382606311551745,-0.14548929947122835,-0.04586988781985118,-0.05343704488580892,-0.042242548759730845,0.09961941165137717,1
MAR,0.3,2,mean_mode,sexFemale,-0.0446891260333348,0.07234764341399937,-0.18666094687007456,0.09728269480340496,-0.09307566573776974,0.04838653970443493,0.2839436416734795,1
MAR,0.3,2,mean_mode,smoking_statusYes,-0.11577876899975295,0.07307189503982049,-0.2591718292467856,0.027614291247279737,-0.022120133000263893,-0.09365863599948906,0.2867861204940654,1
MAR,0.3,2,mean_mode,systolic_bp,0.003782138759016825,0.0021467033609855464,-4.304571262624653e-4,0.007994734644296116,0.0020175183065907756,0.0017646204524260495,0.00842519177055858,1
MAR,0.3,3,mean_mode,(Intercept),3.607141572836417,0.30891668802324707,3.000937104854686,4.2133460408181485,4.0349672958498015,-0.4278257230133846,1.2124089359634627,1
MAR,0.3,3,mean_mode,age,0.01563692301813066,0.0024721302058250696,0.010785723862159594,0.020488122174101727,0.01753512986073419,-0.0018982068426035281,0.009702398311942133,1
MAR,0.3,3,mean_mode,bmi,0.02950875801416464,0.005650780391157197,0.018419916091693737,0.040597599936635545,0.02897241650381511,5.363415103495327e-4,0.022177683844941808,1
MAR,0.3,3,mean_mode,income_ratio,-0.0648004332981665,0.026020416368038733,-0.11586174941542016,-0.013739117180912835,-0.05343704488580892,-0.011363388412357574,0.10212263223450732,1
MAR,0.3,3,mean_mode,sexFemale,0.007155535475908479,0.07132897386359931,-0.13281729321572913,0.14712836416754607,-0.09307566573776974,0.10023120121367822,0.2799456573832752,1
MAR,0.3,3,mean_mode,smoking_statusYes,-0.10521624261256657,0.07514435618558396,-0.2526762090999828,0.042243723874849676,-0.022120133000263893,-0.08309610961230268,0.29491993297483243,1
MAR,0.3,3,mean_mode,systolic_bp,0.006392207696098864,0.002175068842647546,0.0021239486421186834,0.010660466750079044,0.0020175183065907756,0.004374689389508088,0.008536518107960361,0
MAR,0.3,4,mean_mode,(Intercept),3.7934527317541504,0.31103448263787675,3.1830923971344878,4.4038130663738135,4.0349672958498015,-0.24151456409565109,1.2207206692393258,1
MAR,0.3,4,mean_mode,age,0.01659538258589938,0.0024705334730689313,0.011747316787783266,0.021443448384015493,0.01753512986073419,-9.397472748348089e-4,0.009696131596232227,1
MAR,0.3,4,mean_mode,bmi,0.030429537524660995,0.0060435768880262065,0.018569889101145234,0.04228918594817675,0.02897241650381511,0.0014571210208458862,0.02371929684703152,1
MAR,0.3,4,mean_mode,income_ratio,-0.060775667853342666,0.025472276119223685,-0.11076133775012638,-0.010789997956558953,-0.05343704488580892,-0.007338622967533744,0.09997133979356743,1
MAR,0.3,4,mean_mode,sexFemale,-0.09965123644785889,0.07123805341131251,-0.23944564685863293,0.04014317396291514,-0.09307566573776974,-0.006575570710089157,0.27958882082154807,1
MAR,0.3,4,mean_mode,smoking_statusYes,-0.0523650457494131,0.07474252519800288,-0.19903647685014014,0.09430638535131393,-0.022120133000263893,-0.030244912749149207,0.29334286220145406,1
MAR,0.3,4,mean_mode,systolic_bp,0.004683954809725277,0.002171671434064527,4.22362680331672e-4,0.008945546939118882,0.0020175183065907756,0.0026664365031345014,0.00852318425878721,1
MAR,0.3,5,mean_mode,(Intercept),3.7121383274546003,0.3219578588129021,3.080342441764135,4.343934213145066,4.0349672958498015,-0.32282896839520125,1.263591771380931,1
MAR,0.3,5,mean_mode,age,0.01637618190922432,0.002475673466639677,0.011518029614687696,0.021234334203760946,0.01753512986073419,-0.0011589479515098679,0.00971630458907325,1
MAR,0.3,5,mean_mode,bmi,0.030493069719186916,0.005885867272299175,0.018942903681712447,0.042043235756661385,0.02897241650381511,0.0015206532153718075,0.023100332074948937,1
MAR,0.3,5,mean_mode,income_ratio,-0.05830799010733381,0.026055448191363823,-0.10943805112780752,-0.007177929086860102,-0.05343704488580892,-0.00487094522152489,0.10226012204094742,1
MAR,0.3,5,mean_mode,sexFemale,-0.10060534974959835,0.07267988819744402,-0.2432291530786942,0.0420184535794975,-0.09307566573776974,-0.007529684011828616,0.2852476066581917,1
MAR,0.3,5,mean_mode,smoking_statusYes,-0.08123412617151846,0.07399733530818607,-0.22644322953724216,0.06397497719420525,-0.022120133000263893,-0.05911399317125456,0.2904182067314474,1
MAR,0.3,5,mean_mode,systolic_bp,0.0053889241187989635,0.0022930079942908408,8.892264813818154e-4,0.00988862175621611,0.0020175183065907756,0.003371405812208188,0.008999395274834295,1
MAR,0.3,6,mean_mode,(Intercept),4.039438455193907,0.3138230398441056,3.423605979044903,4.655270931342911,4.0349672958498015,0.00447115934410558,1.2316649522980079,1
MAR,0.3,6,mean_mode,age,0.015859896198879172,0.002530748858215853,0.010893666387834892,0.02082612600992345,0.01753512986073419,-0.001675233661855017,0.009932459622088559,1
MAR,0.3,6,mean_mode,bmi,0.022714235573762794,0.0056493899521796315,0.011628122187344929,0.03380034896018066,0.02897241650381511,-0.006258180930052315,0.02217222677283573,1
MAR,0.3,6,mean_mode,income_ratio,-0.059168787484491905,0.025488545339943474,-0.10918638338162875,-0.009151191587355063,-0.05343704488580892,-0.005731742598682983,0.1000351917942737,1
MAR,0.3,6,mean_mode,sexFemale,0.009824583111725576,0.07159868833192995,-0.13067752134299107,0.1503266875664422,-0.09307566573776974,0.10290024884949531,0.2810042089094333,1
MAR,0.3,6,mean_mode,smoking_statusYes,-0.03208550221063824,0.07559919622606616,-0.18043802670947712,0.11626702228820063,-0.022120133000263893,-0.009965369210374345,0.29670504899767774,1
MAR,0.3,6,mean_mode,systolic_bp,0.004095956485966174,0.002249207938830581,-3.177898566609086e-4,0.008509702828593257,0.0020175183065907756,0.0020784381793753984,0.008827492685254165,1
MAR,0.3,7,mean_mode,(Intercept),4.090307883231337,0.309639669971145,3.482684667399205,4.697931099063469,4.0349672958498015,0.05534058738153558,1.215246431664264,1
MAR,0.3,7,mean_mode,age,0.01662592779077363,0.00243104215635095,0.011855358008797376,0.021396497572749883,0.01753512986073419,-9.092020699605595e-4,0.009541139563952507,1
MAR,0.3,7,mean_mode,bmi,0.0318618181316645,0.005731106681494085,0.02061534744394232,0.04310828881938668,0.02897241650381511,0.0028894016278493903,0.02249294137544436,1
MAR,0.3,7,mean_mode,income_ratio,-0.052492757267232,0.025693749203470513,-0.10291303616512613,-0.0020724783693378684,-0.05343704488580892,9.442876185769208e-4,0.10084055779578827,1
MAR,0.3,7,mean_mode,sexFemale,-0.07811090767735379,0.07112938001962028,-0.21769206222287785,0.061470246868170264,-0.09307566573776974,0.014964758060415945,0.2791623090910481,1
MAR,0.3,7,mean_mode,smoking_statusYes,-0.11672982658238523,0.07557126636132512,-0.2650275427479337,0.031567889583163256,-0.022120133000263893,-0.09460969358212135,0.296595432331097,1
MAR,0.3,7,mean_mode,systolic_bp,0.001796113857540952,0.0022381840707126027,-0.0025959997330638218,0.006188227448145726,0.0020175183065907756,-2.214044490498235e-4,0.008784227181209548,1
MAR,0.3,8,mean_mode,(Intercept),3.709032242041783,0.30722675713075187,3.1061440198225143,4.311920464261052,4.0349672958498015,-0.32593505380801835,1.2057764444385373,1
MAR,0.3,8,mean_mode,age,0.015391181951264628,0.002489796526971825,0.010505315186753237,0.02027704871577602,0.01753512986073419,-0.0021439479094695606,0.009771733529022783,1
MAR,0.3,8,mean_mode,bmi,0.031636618846570146,0.005592515255438628,0.020662113853664864,0.04261112383947543,0.02897241650381511,0.002664202342755037,0.021949009985810564,1
MAR,0.3,8,mean_mode,income_ratio,-0.05941974320250328,0.025550479755672144,-0.10955887646227601,-0.009280609942730556,-0.05343704488580892,-0.00598269831669436,0.10027826651954545,1
MAR,0.3,8,mean_mode,sexFemale,-0.11404954676616469,0.07077330063398733,-0.25293194684844444,0.02483285331611504,-0.09307566573776974,-0.020973881028394953,0.2777648001645595,1
MAR,0.3,8,mean_mode,smoking_statusYes,-0.09611710651153155,0.07504578432653548,-0.24338363993531234,0.051149426912249246,-0.022120133000263893,-0.07399697351126766,0.2945330668475616,1
MAR,0.3,8,mean_mode,systolic_bp,0.005664008632442467,0.0022753222066953767,0.0011990168036650223,0.010129000461219912,0.0020175183065907756,0.0036464903258516916,0.00892998365755489,1
MCAR,0.1,1,mean_mode,(Intercept),4.049704025466669,0.26468631805507115,3.5302952824642744,4.569112768469064,4.0349672958498015,0.01473672961686745,1.0388174860047896,1
MCAR,0.1,1,mean_mode,age,0.015932718035473314,0.00221377298766085,0.011588507676348,0.020276928394598628,0.01753512986073419,-0.001602411825260875,0.008688420718250628,1
MCAR,0.1,1,mean_mode,bmi,0.027077474551751187,0.004765022793518452,0.017726804227173903,0.03642814487632847,0.02897241650381511,-0.0018949419520639214,0.018701340649154567,1
MCAR,0.1,1,mean_mode,income_ratio,-0.07504251776114816,0.02291697559448523,-0.12001377874061259,-0.030071256781683743,-0.05343704488580892,-0.02160547287533924,0.08994252195892885,1
MCAR,0.1,1,mean_mode,sexFemale,-0.09424880004421766,0.06784881813226495,-0.22739232479922772,0.038894724710792375,-0.09307566573776974,-0.0011731343064479288,0.2662870495100201,1
MCAR,0.1,1,mean_mode,smoking_statusYes,-0.08412409734857676,0.06966073617687427,-0.22082325006686546,0.05257505536971194,-0.022120133000263893,-0.062003964348312866,0.2733983054365774,1
MCAR,0.1,1,mean_mode,systolic_bp,0.0034678164394532688,0.0019702613265792095,-3.9853738852137265e-4,0.007334170267427911,0.0020175183065907756,0.0014502981328624932,0.007732707655949283,1
MCAR,0.1,2,mean_mode,(Intercept),3.903569046939238,0.2709295387453058,3.3719088833313906,4.435229210547085,4.0349672958498015,-0.13139824891056362,1.0633203272156946,1
MCAR,0.1,2,mean_mode,age,0.016310118936234873,0.0021712594629836887,0.012049335240699215,0.02057090263177053,0.01753512986073419,-0.001225010924499316,0.008521567391071315,1
MCAR,0.1,2,mean_mode,bmi,0.029414598159573105,0.004691017466312223,0.020209152621309373,0.03862004369783684,0.02897241650381511,4.4218165575799634e-4,0.018410891076527464,1
MCAR,0.1,2,mean_mode,income_ratio,-0.08045242697344711,0.022778169345722094,-0.12515130069949884,-0.035753553247395375,-0.05343704488580892,-0.027015382087638186,0.08939774745210347,1
MCAR,0.1,2,mean_mode,sexFemale,-0.11492249648222554,0.0670540940583797,-0.24650648980665896,0.01666149684220787,-0.09307566573776974,-0.0218468307444558,0.2631679866488668,1
MCAR,0.1,2,mean_mode,smoking_statusYes,-0.09192979980445352,0.0689906998377041,-0.22731410279703068,0.04345450318812365,-0.022120133000263893,-0.06980966680418962,0.27076860598515434,1
MCAR,0.1,2,mean_mode,systolic_bp,0.0040815659909389556,0.0019799248179762407,1.962489541500901e-4,0.007966883027727821,0.0020175183065907756,0.00206404768434818,0.007770634073577731,1
MCAR,0.1,3,mean_mode,(Intercept),3.9143666030710125,0.26594110466462334,3.392495522232674,4.436237683909351,4.0349672958498015,-0.12060069277878904,1.0437421616766769,1
MCAR,0.1,3,mean_mode,age,0.015663885067328846,0.002199484877385149,0.01134771306489954,0.019980057069758153,0.01753512986073419,-0.0018712447934053425,0.008632344004858614,1
MCAR,0.1,3,mean_mode,bmi,0.030799969720090546,0.004745247739975716,0.021488105087393794,0.0401118343527873,0.02897241650381511,0.0018275532162754377,0.018623729265393504,1
MCAR,0.1,3,mean_mode,income_ratio,-0.07460120042772485,0.02273818634036709,-0.11922161326956654,-0.029980787585883156,-0.05343704488580892,-0.021164155541915926,0.08924082568368338,1
MCAR,0.1,3,mean_mode,sexFemale,-0.08126623259154714,0.06719628999963291,-0.21312926495225973,0.05059679976916545,-0.09307566573776974,0.011809433146222598,0.2637260647214252,1
MCAR,0.1,3,mean_mode,smoking_statusYes,-0.11265124779134832,0.06940635692314763,-0.24885121789455167,0.023548722311855022,-0.022120133000263893,-0.09053111479108442,0.2723999402064067,1
MCAR,0.1,3,mean_mode,systolic_bp,0.0037899270582134738,0.0019607151934894393,-5.7693859707012764e-5,0.00763754797613396,0.0020175183065907756,0.0017724087516226982,0.007695241835840973,1
MCAR,0.1,4,mean_mode,(Intercept),3.986688911895633,0.2648885754083965,3.466883267993994,4.506494555797272,4.0349672958498015,-0.048278383954168724,1.0396112878032784,1
MCAR,0.1,4,mean_mode,age,0.015136935501321303,0.0022094897391247287,0.010801130399991182,0.019472740602651424,0.01753512986073419,-0.002398194359412886,0.008671610202660242,1
MCAR,0.1,4,mean_mode,bmi,0.028814066172207956,0.004788797267632022,0.01941674186942125,0.03821139047499466,0.02897241650381511,-1.58350331607153e-4,0.018794648605573408,1
MCAR,0.1,4,mean_mode,income_ratio,-0.07526718735964479,0.022678893182962442,-0.11977124592755767,-0.03076312879173191,-0.05343704488580892,-0.021830142473835863,0.089008117135825765,1
MCAR,0.1,4,mean_mode,sexFemale,-0.12600572874911817,0.06771714925334857,-0.2588908723101435,0.006879414811907153,-0.09307566573776974,-0.03293006301134843,0.26577028712205064,1
MCAR,0.1,4,mean_mode,smoking_statusYes,-0.15376220712778907,0.07011193676161225,-0.2913467759502526,-0.016177638305325537,-0.022120133000263893,-0.13164207412752518,0.27516913764492706,1
MCAR,0.1,4,mean_mode,systolic_bp,0.004324346952696227,0.0019767605231130725,4.4523938842352387e-4,0.00820345451696893,0.0020175183065907756,0.0023068286461054516,0.007758215128545406,1
MCAR,0.1,5,mean_mode,(Intercept),3.9349381413257007,0.26905199823650405,3.4069623803072226,4.462913902344178,4.0349672958498015,-0.10002915452410077,1.0559515220369557,1
MCAR,0.1,5,mean_mode,age,0.015382929719865608,0.002215659852258557,0.011035016660970572,0.019730842778760645,0.01753512986073419,-0.0021522001408685806,0.008695826117790073,1
MCAR,0.1,5,mean_mode,bmi,0.0234266582355196,0.0048535392396396,0.013902287145626371,0.03295102932541283,0.02897241650381511,-0.005545758268295509,0.019048742179786457,1
MCAR,0.1,5,mean_mode,income_ratio,-0.08175428823024097,0.022734988969300582,-0.1263684266922856,-0.03714014976819635,-0.05343704488580892,-0.02831724334443205,0.08922827692408924,1
MCAR,0.1,5,mean_mode,sexFemale,-0.10564391219921113,0.06819256305357418,-0.23946198680932,0.028174162410897735,-0.09307566573776974,-0.01256824646144139,0.2676361492202177,1
MCAR,0.1,5,mean_mode,smoking_statusYes,-0.0953269445904726,0.06986588985638968,-0.2324286818306301,0.04177479264968491,-0.022120133000263893,-0.0732068115902087,0.274203474480315,1
MCAR,0.1,5,mean_mode,systolic_bp,0.005743543258278003,0.002000428453058187,0.0018179907933674692,0.009669095723188538,0.0020175183065907756,0.003726024951687228,0.007851104929821068,1
MCAR,0.1,6,mean_mode,(Intercept),3.7171341032126684,0.2770291550260526,3.173504321951518,4.2607638844738185,4.0349672958498015,-0.31783319263713317,1.0872595625223003,1
MCAR,0.1,6,mean_mode,age,0.014752045718640475,0.0021917998174393986,0.010450954538505468,0.019053136898775483,0.01753512986073419,-0.0027830841420937134,0.008602182360270015,1
MCAR,0.1,6,mean_mode,bmi,0.03123879897828725,0.004956346377824265,0.021512683699995663,0.04096491425657884,0.02897241650381511,0.002266382474472143,0.019452230556583176,1
MCAR,0.1,6,mean_mode,income_ratio,-0.06164454219745572,0.022835073954476585,-0.10645508301503451,-0.016834001379876944,-0.05343704488580892,-0.0082074973116468,0.08962108163515756,1
MCAR,0.1,6,mean_mode,sexFemale,-0.12168685592758749,0.06802757185656734,-0.2551811590980787,0.011807447242903696,-0.09307566573776974,-0.028611190189817753,0.2669886063409824,1
MCAR,0.1,6,mean_mode,smoking_statusYes,-0.011693414356451942,0.06997781334089519,-0.14901478530048437,0.1256279565875805,-0.022120133000263893,0.010426718643811951,0.27464274188806487,1
MCAR,0.1,6,mean_mode,systolic_bp,0.005251336780870139,0.001998921269584876,0.0013287419462560983,0.00917393161548418,0.0020175183065907756,0.0032338184742793635,0.007845189669228082,1
MCAR,0.1,7,mean_mode,(Intercept),4.089008388170396,0.2682223060084937,3.562660778544088,4.615355997796704,4.0349672958498015,0.05404109232059451,1.052695219252616,1
MCAR,0.1,7,mean_mode,age,0.016242962465904683,0.0022079213327976513,0.011910235135895914,0.02057568979591345,0.01753512986073419,-0.0012921673948295062,0.008665454660017537,1
MCAR,0.1,7,mean_mode,bmi,0.030505155714109257,0.004788481078022901,0.021108451887849752,0.03990185954036876,0.02897241650381511,0.0015327392102941484,0.01879340765251901,1
MCAR,0.1,7,mean_mode,income_ratio,-0.08347014062283896,0.022567093092218993,-0.12775480762934696,-0.039185473616330964,-0.05343704488580892,-0.030033095737030037,0.088569334013016,1
MCAR,0.1,7,mean_mode,sexFemale,-0.1431195332695108,0.06795043827019823,-0.2764624728960393,-0.009776593642982279,-0.09307566573776974,-0.05004386753174106,0.26668587925305703,1
MCAR,0.1,7,mean_mode,smoking_statusYes,-0.006184145142058831,0.06960170888727459,-0.14276746531365944,0.13039917502954176,-0.022120133000263893,0.01593598785820506,0.2731666403432012,1
MCAR,0.1,7,mean_mode,systolic_bp,0.002429486475085817,0.0019631684350242414,-0.0014229485756966777,0.006281921525868312,0.0020175183065907756,4.1196816849504124e-4,0.00770487010156499,1
MCAR,0.1,8,mean_mode,(Intercept),3.9977407613805283,0.2661945631592843,3.4753723047840372,4.520109217977019,4.0349672958498015,-0.037226534469273265,1.044736913192982,1
MCAR,0.1,8,mean_mode,age,0.014515210977052528,0.0021965178129810903,0.010204861410795381,0.018825560543309673,0.01753512986073419,-0.0030199188836816607,0.008620699132514292,1
MCAR,0.1,8,mean_mode,bmi,0.026064638240115144,0.004791462266286681,0.016662084261644824,0.035467192218585464,0.02897241650381511,-0.0029077782636999644,0.01880510795694064,1
MCAR,0.1,8,mean_mode,income_ratio,-0.06788279947460396,0.02315115434242584,-0.1133136024885773,-0.022451996460630612,-0.05343704488580892,-0.014445754588795039,0.09086160602794668,1
MCAR,0.1,8,mean_mode,sexFemale,-0.09759712874339632,0.06831881417213355,-0.2316629529737931,0.03646869548700046,-0.09307566573776974,-0.004521463005626586,0.26813164846079357,1
MCAR,0.1,8,mean_mode,smoking_statusYes,-0.02585408513196769,0.07054229949307823,-0.16428317877546603,0.11257500851153066,-0.022120133000263893,-0.003733952131703796,0.2768581872869967,1
MCAR,0.1,8,mean_mode,systolic_bp,0.004422060840354281,0.002013778629225991,4.703105792254452e-4,0.008373811101483117,0.0020175183065907756,0.0024045425337635056,0.007903500522257672,1
MCAR,0.2,1,mean_mode,(Intercept),3.8543563886511487,0.2815248263246609,3.3019045005454877,4.40680827675681,4.0349672958498015,-0.1806109071986528,1.1049037762113225,1
MCAR,0.2,1,mean_mode,age,0.01569051947352528,0.0023547918951998064,0.01106957983710827,0.020311459109942295,0.01753512986073419,-0.0018446103872089073,0.009241879272834026,1
MCAR,0.2,1,mean_mode,bmi,0.02749654957906591,0.005004420791308689,0.017676095194537157,0.037317003963594664,0.02897241650381511,-0.0014758669247492001,0.019640908769057507,1
MCAR,0.2,1,mean_mode,income_ratio,-0.07607863471166508,0.024281502370178655,-0.1237275827833976,-0.02842968663993256,-0.05343704488580892,-0.022641589825856158,0.09529789614346504,1
MCAR,0.2,1,mean_mode,sexFemale,-0.07342335421086214,0.06888731962381371,-0.20860478843658092,0.06175808001485662,-0.09307566573776974,0.019652311526907593,0.27036286845143753,1
MCAR,0.2,1,mean_mode,smoking_statusYes,-0.045237596308177204,0.0715527147311439,-0.185649484198732,0.09517429158237761,-0.022120133000263893,-0.02311746330791331,0.2808237757811096,1
MCAR,0.2,1,mean_mode,systolic_bp,0.004705160760287041,0.002019789862556114,7.416143203045492e-4,0.008668707200269531,0.0020175183065907756,0.002687642453696265,0.007927092879964983,1
MCAR,0.2,2,mean_mode,(Intercept),3.7775737073135724,0.284936510827417,3.2184268801868146,4.33672053444033,4.0349672958498015,-0.25739358853622907,1.1182936542535153,1
MCAR,0.2,2,mean_mode,age,0.01538965040833382,0.0022959667180722926,0.010884146702014024,0.019895154114653615,0.01753512986073419,-0.0021454794524003694,0.00901100741263959,1
MCAR,0.2,2,mean_mode,bmi,0.02539879254652979,0.0053054275581993675,0.014987655773977595,0.03580992931908199,0.02897241650381511,-0.0035736239572853185,0.020822273545104394,1
MCAR,0.2,2,mean_mode,income_ratio,-0.06588544837228681,0.024260654574141345,-0.1134934856496357,-0.018277411094937926,-0.05343704488580892,-0.01244840348647789,0.09521607455469777,1
MCAR,0.2,2,mean_mode,sexFemale,-0.09918045461212359,0.0685474252369865,-0.23369489510158598,0.03533398587733878,-0.09307566573776974,-0.006104788874353853,0.26902888097892474,1
MCAR,0.2,2,mean_mode,smoking_statusYes,-0.07777143422570568,0.07152673041297898,-0.21813233163766305,0.06258946318625169,-0.022120133000263893,-0.055651301225441784,0.28072179482391474,1
MCAR,0.2,2,mean_mode,systolic_bp,0.005959400022076368,0.002073558839245736,0.0018903397164732483,0.010028460327679487,0.0020175183065907756,0.003941881715485592,0.008138120611206239,1
MCAR,0.2,3,mean_mode,(Intercept),3.5693437842149054,0.28945269975092386,3.001334587362517,4.137352981067294,4.0349672958498015,-0.4656235116348961,1.1360183937047772,1
MCAR,0.2,3,mean_mode,age,0.014404447190179373,0.0022859574858443104,0.009918585159213851,0.018890309221144895,0.01753512986073419,-0.0031306826705548157,0.008971724061931044,1
MCAR,0.2,3,mean_mode,bmi,0.029888746724024095,0.0050644563544190975,0.019950481201391368,0.03982701224665682,0.02897241650381511,9.163302202089864e-4,0.019876531045265454,1
MCAR,0.2,3,mean_mode,income_ratio,-0.058381168211429,0.024385281605485656,-0.10623376807202861,-0.010528568350829395,-0.05343704488580892,-0.004944123325620081,0.09570519972119922,1
MCAR,0.2,3,mean_mode,sexFemale,-0.05605773385511338,0.06893159302884538,-0.1913260482559198,0.07921058054569306,-0.09307566573776974,0.037017931882656355,0.2705366288016129,1
MCAR,0.2,3,mean_mode,smoking_statusYes,9.014899352538509e-4,0.07215541943162122,-0.14069311904635268,0.14249609891686038,-0.022120133000263893,0.023021622935517745,0.28318921796321306,1
MCAR,0.2,3,mean_mode,systolic_bp,0.006554802895083344,0.0021028529768773595,0.0024282570673104876,0.010681348722856199,0.0020175183065907756,0.004537284588492568,0.008253091655545712,0
MCAR,0.2,4,mean_mode,(Intercept),4.000762969200708,0.28901528715973274,3.4336121315027834,4.567913806898632,4.0349672958498015,-0.03420432664909345,1.1343016753958488,1
MCAR,0.2,4,mean_mode,age,0.015688307782556657,0.0023137486384217035,0.011147909620925673,0.02022870594418764,0.01753512986073419,-0.0018468220781775319,0.009080796323261968,1
MCAR,0.2,4,mean_mode,bmi,0.025116126726200762,0.005159902965986586,0.014990560987590147,0.035241692464811375,0.02897241650381511,-0.0038562897776143468,0.020251131477221226,1
MCAR,0.2,4,mean_mode,income_ratio,-0.07828967168883448,0.024294065137035633,-0.12596327237952276,-0.0306160709981462,-0.05343704488580892,-0.02485262680302556,0.09534720138137656,1
MCAR,0.2,4,mean_mode,sexFemale,-0.07014938789804258,0.069733686946622,-0.20699169598565353,0.06669292018956839,-0.09307566573776974,0.022926277839727158,0.27368461617522194,1
MCAR,0.2,4,mean_mode,smoking_statusYes,-0.06238928618933622,0.07197901167873783,-0.203637720386185,0.07885914800751254,-0.022120133000263893,-0.04026915318907233,0.28249686839369753,1
MCAR,0.2,4,mean_mode,systolic_bp,0.004275208116300808,0.002018562198416257,3.1407079021735645e-4,0.00823634544238426,0.0020175183065907756,0.0022576898097100328,0.007922274652166904,1
MCAR,0.2,5,mean_mode,(Intercept),3.8509153600995973,0.29559909054310507,3.270844757358053,4.430985962841142,4.0349672958498015,-0.18405193575020418,1.1601412054830886,1
MCAR,0.2,5,mean_mode,age,0.017000553695105333,0.00234148327143721,0.012405730314301441,0.021595377075909222,0.01753512986073419,-5.345761656288563e-4,0.009189646761607781,1
MCAR,0.2,5,mean_mode,bmi,0.029362947340924116,0.005215189370676057,0.01912889000298986,0.03959700467885837,0.02897241650381511,3.9053083710900716e-4,0.02046811467586851,1
MCAR,0.2,5,mean_mode,income_ratio,-0.0672866966454313,0.024390368699510175,-0.11514927919471775,-0.01942411409614485,-0.05343704488580892,-0.013849651759622376,0.0957251650985729,1
MCAR,0.2,5,mean_mode,sexFemale,-0.047912945036282566,0.06914828563166614,-0.1836064874325369,0.08778059735997176,-0.09307566573776974,0.04516272070148717,0.27138708479250867,1
MCAR,0.2,5,mean_mode,smoking_statusYes,-0.03067912397712664,0.07187441589435344,-0.17172230402525457,0.1103640560710013,-0.022120133000263893,-0.008558990976862746,0.2820863600962559,1
MCAR,0.2,5,mean_mode,systolic_bp,0.0036860613507769925,0.0021413614114820876,-5.160517286770406e-4,0.007888174430231026,0.0020175183065907756,0.001668543044186217,0.008404226158908066,1
MCAR,0.2,6,mean_mode,(Intercept),4.045323271585638,0.29255393216478665,3.471228353183004,4.619418189988272,4.0349672958498015,0.010355975735836687,1.1481898368052676,1
MCAR,0.2,6,mean_mode,age,0.01562921594757186,0.00232051131242725,0.011075547013086552,0.02018288488205717,0.01753512986073419,-0.0019059139131623291,0.009107337868970616,1
MCAR,0.2,6,mean_mode,bmi,0.02019125808366708,0.005231580868977196,0.009925034793253375,0.030457481374080785,0.02897241650381511,-0.008781158420148028,0.02053244658082741,1
MCAR,0.2,6,mean_mode,income_ratio,-0.06798026881243574,0.02455009178066822,-0.11615628488341828,-0.019804252741453206,-0.05343704488580892,-0.014543223926626818,0.09635203214196508,1
MCAR,0.2,6,mean_mode,sexFemale,-0.10326889551054631,0.06983856941437994,-0.24031702032167152,0.033779229300578875,-0.09307566573776974,-0.010193229772776577,0.2740962496222504,1
MCAR,0.2,6,mean_mode,smoking_statusYes,-0.07095863983840367,0.07207736653904169,-0.2124000812701333,0.07048280159332596,-0.022120133000263893,-0.04883850683813978,0.28288288286345925,1
MCAR,0.2,6,mean_mode,systolic_bp,0.005207774139091259,0.0020262962253831526,0.0012314598999934147,0.009184088378189105,0.0020175183065907756,0.003190255832500484,0.007952628478195691,1
MCAR,0.2,7,mean_mode,(Intercept),3.7383071665614005,0.2926238988108435,3.164074948702008,4.312539384420793,4.0349672958498015,-0.296660129288401,1.1484644357187852,1
